order_id,day,hour,node_id,lat,lon,x,y,demand_weight
4107,22,6,6092513794,1.3548251,103.8301992,1157.32,303.36,0.2532
4108,22,20,563630365,1.3527322,103.8206711,96.94,70.38,0.5887
4109,22,16,5251317002,1.3595068,103.8294766,1076.9,824.52,0.3172
4110,22,15,4000037185,1.3557051,103.8268877,788.78,401.32,0.5564
4111,22,14,5662123673,1.3571808,103.8321247,1371.6,565.59,0.1616
4112,22,7,5676764936,1.3630087,103.8287099,991.57,1214.36,0.1976
4113,22,7,12090138288,1.3620924,103.8132183,-732.47,1112.35,0.0559
4114,22,16,11290256412,1.3619904,103.8239052,456.86,1101.0,0.3634
4115,22,11,5159274281,1.3598829,103.8179212,-209.09,866.39,0.1899
4116,22,20,5661315459,1.3595052,103.82943,1071.71,824.35,0.3215
4117,22,12,10721092035,1.3570982,103.8322054,1380.58,556.4,0.158
4118,22,8,6734235402,1.3590024,103.8195228,-30.85,768.38,0.3223
4119,22,18,4786182889,1.3551362,103.8338233,1560.64,337.99,0.0977
4120,22,10,5661315470,1.3604122,103.8291127,1036.4,925.31,0.3103
4121,22,14,5159902031,1.3587897,103.8157676,-448.76,744.7,0.1207
4122,22,17,4486814624,1.3583284,103.8277414,883.79,693.35,0.5534
4123,22,20,7858785482,1.3603865,103.8274386,850.09,922.45,0.4673
4124,22,19,5242421713,1.3570925,103.8274855,855.31,555.77,0.5299
4125,22,17,5648108190,1.3548667,103.8332609,1498.05,307.99,0.1107
4126,22,17,563630373,1.3538551,103.819,-89.03,195.38,0.3592
4127,22,21,5158088600,1.3599325,103.8237877,443.79,871.91,0.6069
4128,22,10,11290315400,1.3666687,103.812585,-802.95,1621.79,0.0389
4129,22,0,4961940605,1.3610437,103.826381,732.39,995.61,0.4913
4130,22,10,9287429440,1.3571406,103.8234927,410.96,561.12,0.6717
4131,22,9,7124014037,1.3588363,103.8312086,1269.65,749.88,0.2021
4132,22,17,4486814622,1.3558339,103.824744,550.21,415.66,0.5955
4133,22,17,8027636937,1.3529477,103.8367129,1882.22,94.37,0.0506
4134,22,16,978172653,1.3603672,103.8227424,327.46,920.3,0.4823
4135,22,2,5698333646,1.3551683,103.8236573,429.28,341.56,0.5765
4136,22,18,5158088576,1.360473,103.8232827,387.59,932.08,0.5055
4137,22,11,5158088583,1.3598589,103.8238337,448.91,863.72,0.62
4138,22,17,5159898478,1.3617245,103.8205437,82.77,1071.4,0.2533
4139,22,15,1318459308,1.3542493,103.8268108,780.22,239.26,0.5281
4140,22,11,5159898251,1.3641132,103.8209666,129.83,1337.31,0.1497
4141,22,8,4598543686,1.3589101,103.8304914,1189.84,758.1,0.2482
4142,22,7,4000037196,1.3570287,103.8273093,835.7,548.66,0.5413
4143,22,19,6895851980,1.3528549,103.8347724,1666.26,84.04,0.0691
4144,22,20,563630575,1.3479191,103.833797,1557.71,-465.42,0.0504
4145,22,17,5158074573,1.35211,103.8211677,152.21,1.11,0.49
4146,22,8,1318514272,1.3626041,103.8283365,950.02,1169.32,0.2336
4147,22,12,4961940602,1.3610193,103.8261404,705.62,992.9,0.5077
4148,22,18,3205822997,1.3521274,103.8208714,119.24,3.05,0.4961
4149,22,18,1318459119,1.3555835,103.8293567,1063.56,387.78,0.337
4150,22,8,8110512970,1.3573763,103.8259934,689.26,587.36,0.6368
4151,22,0,6734294891,1.3570829,103.8240691,475.1,554.7,0.6742
4152,22,18,5664692998,1.3564542,103.8290271,1026.87,484.71,0.3789
4153,22,11,5242421724,1.3569622,103.8285064,968.93,541.26,0.4362
4154,22,10,5661632468,1.3571193,103.8314222,1293.42,558.75,0.1973
4155,22,1,5242421715,1.3563446,103.8277588,885.73,472.51,0.4959
4156,22,15,5652387824,1.3609914,103.8226165,313.45,989.79,0.4124
4157,22,19,9287436809,1.3588406,103.8284661,964.44,750.36,0.4507
4158,22,21,978172634,1.3601974,103.8262671,719.72,901.4,0.627
4159,22,15,6036246867,1.3600649,103.8295352,1083.42,886.65,0.2916
4160,22,14,5661314822,1.3612162,103.8287186,992.54,1014.82,0.2962
4161,22,7,4961940614,1.36038,103.8265277,748.72,921.73,0.5718
4162,22,15,563630581,1.3480661,103.8335811,1533.68,-449.05,0.0524
4163,22,11,4000033070,1.3561959,103.8232347,382.24,455.96,0.6372
4164,22,16,4740600554,1.355432,103.8304917,1189.87,370.92,0.2433
4165,22,12,5251317008,1.3596197,103.8286655,986.63,837.09,0.3914
4166,22,10,5159898428,1.3632105,103.8215634,196.25,1236.82,0.2036
4167,22,7,8027636953,1.3538578,103.8360223,1805.36,195.68,0.0586
4168,22,10,661034279,1.3613138,103.8260828,699.21,1025.68,0.466
4169,22,7,8008325792,1.3607458,103.8310951,1257.02,962.45,0.1749
4170,22,9,8649490762,1.3598113,103.8194758,-36.08,858.42,0.2911
4171,22,22,5661632941,1.3570458,103.8305537,1196.77,550.57,0.2533
4172,22,12,9287429424,1.3564648,103.8230946,366.65,485.89,0.6537
4173,22,14,4598764371,1.359284,103.8290088,1024.84,799.72,0.3709
4174,22,20,5158088534,1.3609182,103.8261613,707.94,981.64,0.5226
4175,22,23,4961940618,1.3605502,103.8261991,712.15,940.68,0.5807
4176,22,16,4838338698,1.3590303,103.8265212,748.0,771.48,0.6371
4177,22,19,1125499329,1.3605581,103.8246149,535.85,941.56,0.5682
4178,22,11,5159898301,1.3634366,103.8193856,-46.12,1261.99,0.1391
4179,22,10,5158074576,1.3526849,103.8206989,100.04,65.11,0.5809
4180,22,12,563630382,1.3558507,103.816367,-382.06,417.53,0.1637
4181,22,17,5176748842,1.3553848,103.8299526,1129.87,365.66,0.2825
4182,22,17,1318498388,1.3580187,103.8251982,600.76,658.87,0.7309
4183,22,10,9287429421,1.3561888,103.823176,375.71,455.17,0.6377
4184,22,8,5159898353,1.3661916,103.8241305,481.94,1568.68,0.1104
4185,22,17,5698393600,1.3575334,103.8288628,1008.59,604.85,0.4093
4186,22,8,410483598,1.3647906,103.8279583,907.93,1412.72,0.1393
4187,22,16,4486815537,1.3546759,103.8271713,820.34,286.75,0.585
4188,22,17,4961940597,1.3608081,103.8259178,680.84,969.39,0.5497
4189,22,17,12272813749,1.3609999,103.822097,255.63,990.74,0.3849
4190,22,18,5284444091,1.3594359,103.8289839,1022.07,816.63,0.3673
4191,22,20,4961940615,1.360412,103.8264609,741.28,925.29,0.5758
4192,22,14,5159902041,1.3575777,103.8168392,-329.5,609.78,0.1715
4193,22,18,4838324627,1.3606593,103.8228755,342.27,952.82,0.4603
4194,22,16,5659158841,1.3594723,103.831468,1298.52,820.68,0.18
4195,22,9,4749280928,1.3538371,103.8303071,1169.32,193.37,0.2216
4196,22,4,5159898448,1.3635694,103.8228178,335.85,1276.77,0.2116
4197,22,10,5676764922,1.3570767,103.8320442,1362.64,554.01,0.1653
4198,22,12,5159887418,1.3626295,103.8211763,153.17,1172.14,0.2244
4199,22,16,8027775144,1.3519882,103.8325596,1420.0,-12.45,0.0999
4200,22,19,5646321611,1.3535856,103.8320461,1362.86,165.38,0.136
4201,22,9,5661315502,1.3610461,103.8291102,1036.12,995.88,0.2786
4202,22,8,206089517,1.3607688,103.8286028,979.65,965.01,0.3318
4203,22,21,7759759781,1.3566888,103.8293047,1057.77,510.83,0.3555
4204,22,8,4486815539,1.3562571,103.826455,740.63,462.77,0.5744
4205,22,13,8277428999,1.3493795,103.8129699,-760.12,-302.85,0.0577
4206,22,16,4486814625,1.3581451,103.8271104,813.57,672.94,0.5879
4207,22,15,4000029277,1.3605333,103.8244526,517.78,938.79,0.565
4208,22,7,6734278384,1.3563529,103.8267144,769.5,473.43,0.5648
4209,22,6,5159898360,1.3641542,103.8231166,369.1,1341.87,0.1839
4210,22,8,5661314138,1.3631983,103.8282569,941.16,1235.46,0.2034
4211,22,16,11290315464,1.3657139,103.8129709,-760.0,1515.5,0.0421
4212,22,15,563630366,1.3528397,103.820444,71.67,82.34,0.563
4213,22,9,1600976554,1.3594623,103.8203867,65.29,819.57,0.3918
4214,22,17,4677149235,1.358994,103.8294342,1072.18,767.44,0.3369
4215,22,19,8277429001,1.349594,103.8129356,-763.93,-278.97,0.0584
4216,22,6,5158088538,1.3608644,103.8261129,702.56,975.65,0.5335
4217,22,14,5159902051,1.3573088,103.8176827,-235.63,579.84,0.2175
4218,22,17,7759759783,1.3566385,103.8292893,1056.05,505.23,0.3564
4219,22,10,4838324638,1.3605255,103.821447,183.29,937.93,0.3928
4220,22,10,1125498155,1.3605952,103.8213068,167.69,945.69,0.3782
4221,22,16,5648108208,1.3551351,103.8319225,1349.1,337.87,0.16
4222,22,20,4000033071,1.3562465,103.8232481,383.74,461.59,0.6399
4223,22,19,9287429438,1.3562304,103.8232406,382.9,459.8,0.6391
4224,22,16,3784797714,1.3570758,103.8251122,591.19,553.91,0.6598
4225,22,18,8110445400,1.3578098,103.8276071,868.84,635.61,0.5444
4226,22,11,8035035394,1.3558032,103.8352861,1723.43,412.24,0.072
4227,22,17,1318459221,1.3558869,103.8266653,764.03,421.56,0.5633
4228,22,13,5950412512,1.3594289,103.829433,1072.05,815.85,0.3239
4229,22,9,9287436809,1.3588406,103.8284661,964.44,750.36,0.4507
4230,22,17,6734278378,1.3585054,103.8252452,605.99,713.05,0.7616
4231,22,15,5143788820,1.3628417,103.8291352,1038.91,1195.77,0.1899
4232,22,11,978172671,1.3592268,103.8202756,52.93,793.36,0.3899
4233,22,20,5159898405,1.3642384,103.825433,626.89,1351.25,0.193
4234,22,3,5698393587,1.356017,103.8284451,962.1,436.04,0.4307
4235,22,10,5251317004,1.3596055,103.8290132,1025.33,835.51,0.3571
4236,22,6,5659158846,1.3596313,103.831902,1346.82,838.38,0.1576
4237,22,18,4044315904,1.3494274,103.8334085,1514.48,-297.51,0.0623
4238,22,17,5159898413,1.3632681,103.8247897,555.3,1243.23,0.259
4239,22,11,5661315463,1.3598776,103.8291167,1036.85,865.8,0.3352
4240,23,17,6036246876,1.3598057,103.8298079,1113.77,857.8,0.2793
4241,23,12,245174757,1.3593896,103.8287362,994.5,811.48,0.3952
4242,23,18,1318459131,1.3585631,103.8280746,920.87,719.47,0.5134
4243,23,13,6487086016,1.3557636,103.8281366,927.77,407.83,0.4602
4244,23,12,5698393579,1.3566472,103.824808,557.34,506.19,0.6393
4245,23,21,11290290541,1.3624932,103.8144019,-600.75,1156.97,0.065
4246,23,10,5664692991,1.3571236,103.829006,1024.53,559.23,0.3892
4247,23,8,5159817124,1.3674159,103.8285698,975.98,1704.97,0.0717
4248,23,16,5158088552,1.3603972,103.826575,753.98,923.64,0.5641
4249,23,21,11290297674,1.3607741,103.8151421,-518.37,965.6,0.0883
4250,23,11,5138050328,1.3603288,103.8322042,1380.45,916.03,0.1368
4251,23,7,5259182121,1.3585288,103.8311724,1265.62,715.65,0.2073
4252,23,11,5259183084,1.3579964,103.8318788,1344.24,656.39,0.172
4253,23,14,8034839318,1.3540787,103.8351122,1704.08,220.27,0.0699
4254,23,9,5159274270,1.3604741,103.8188825,-102.11,932.2,0.2254
4255,23,17,5930664450,1.3594062,103.8285706,976.07,813.33,0.4122
4256,23,23,5236050549,1.3592497,103.8303568,1174.86,795.9,0.2519
4257,23,13,5230446266,1.3592809,103.831805,1336.02,799.38,0.166
4258,23,11,6036246679,1.3599111,103.8305393,1195.17,869.53,0.2246
4259,23,12,3987285547,1.3530976,103.8339917,1579.38,111.05,0.0823
4260,23,8,4598447963,1.357351,103.8244176,513.89,584.54,0.6928
4261,23,20,5158088570,1.3607349,103.8227385,327.02,961.24,0.4447
4262,23,12,4838338689,1.3595011,103.8254431,628.01,823.89,0.7114
4263,23,12,12090102856,1.3579142,103.8163269,-386.52,647.24,0.1472
4264,23,17,5676764938,1.3641726,103.8285222,970.68,1343.92,0.1522
4265,23,12,5159268925,1.3584532,103.8190453,-83.99,707.24,0.2938
4266,23,17,5646398853,1.359504,103.8286642,986.49,824.21,0.3973
4267,23,7,4000029293,1.3612069,103.8248377,560.64,1013.78,0.4833
4268,23,19,563630471,1.3506197,103.8295341,1083.3,-164.79,0.146
4269,23,21,1601010905,1.3554788,103.8307199,1215.26,376.13,0.2287
4270,23,17,1318513926,1.3624302,103.8287957,1001.12,1149.96,0.2233
4271,23,21,5659506925,1.3611564,103.8310821,1255.57,1008.16,0.1661
4272,23,8,4838338704,1.3594768,103.8269209,792.48,821.19,0.585
4273,23,13,1867626583,1.3567085,103.8339932,1579.55,513.02,0.0982
4274,23,16,5159236540,1.3622045,103.8161458,-406.67,1124.83,0.0925
4275,23,16,4838324625,1.360605,103.8231135,368.76,946.78,0.4802
4276,23,12,1318514149,1.3650836,103.8290673,1031.35,1445.33,0.1133
4277,23,11,5159898405,1.3642384,103.825433,626.89,1351.25,0.193
4278,23,8,5159274267,1.3608926,103.818944,-95.26,978.79,0.2136
4279,23,12,11283742877,1.3583274,103.8324498,1407.78,693.23,0.1453
4280,23,9,5694893949,1.3540885,103.8266625,763.72,221.36,0.5092
4281,23,18,1318459204,1.3555345,103.8286808,988.34,382.33,0.4024
4282,23,9,9287429438,1.3562304,103.8232406,382.9,459.8,0.6391
4283,23,6,5661314153,1.3618042,103.8283718,953.95,1080.27,0.2817
4284,23,15,4811157122,1.3601707,103.8286657,986.65,898.43,0.3616
4285,23,16,4706453728,1.3592634,103.8294604,1075.1,797.43,0.3266
4286,23,20,4486814620,1.3560921,103.8313394,1284.21,444.4,0.1975
4287,23,16,7858855385,1.3606099,103.8283508,951.61,947.32,0.363
4288,23,11,11290315402,1.3668717,103.8126944,-790.78,1644.39,0.0387
4289,23,19,8027763534,1.3503109,103.8333012,1502.54,-199.16,0.0703
4290,23,15,5225726218,1.3588308,103.8312652,1275.95,749.27,0.1989
4291,23,7,4486814609,1.3611519,103.8306323,1205.52,1007.66,0.1864
4292,23,15,4598447960,1.3579999,103.8253913,622.25,656.78,0.7156
4293,23,20,8021006600,1.3549372,103.8316702,1321.02,315.84,0.1692
4294,23,12,4593195771,1.3594297,103.8292882,1055.93,815.94,0.3375
4295,23,10,4838324627,1.3606593,103.8228755,342.27,952.82,0.4603
4296,23,8,5159898438,1.3621696,103.8205124,79.28,1120.95,0.2264
4297,23,8,4598557505,1.3578816,103.8309784,1244.03,643.61,0.2237
4298,23,12,5159268945,1.3588731,103.8189753,-91.78,753.98,0.2799
4299,23,16,4593195770,1.3594287,103.8294074,1069.2,815.83,0.3262
4300,23,7,5385167740,1.3583113,103.8276808,877.05,691.44,0.5563
4301,23,21,5159236533,1.3621696,103.816992,-312.5,1120.95,0.1107
4302,23,18,5385167747,1.3586784,103.8270948,811.83,732.31,0.5907
4303,23,16,6063308117,1.3569407,103.8333913,1512.56,538.87,0.1145
4304,23,19,5158088545,1.3610969,103.8262303,715.62,1001.53,0.4918
4305,23,7,5662123696,1.3572734,103.8316436,1318.06,575.9,0.1853
4306,23,13,5648108230,1.353761,103.8337465,1552.09,184.9,0.0915
4307,23,17,5159898254,1.3641445,103.8206533,94.96,1340.79,0.1427
4308,23,19,8027775153,1.3525742,103.8313105,1280.99,52.79,0.1439
4309,23,18,6063308133,1.3573501,103.8244545,517.99,584.44,0.6927
4310,23,10,5698333643,1.3556592,103.8234203,402.9,396.21,0.6038
4311,23,21,11279806791,1.3590845,103.8312829,1277.92,777.51,0.195
4312,23,8,5236050543,1.3591512,103.8303229,1171.08,784.94,0.2564
4313,23,20,5159898309,1.362175,103.8187997,-111.32,1121.55,0.1624
4314,23,22,4838338645,1.3584471,103.8233723,397.56,706.56,0.6792
4315,23,9,5158088562,1.3605479,103.8214742,186.32,940.42,0.3923
4316,23,18,4838324637,1.3605608,103.8215069,189.96,941.86,0.3931
4317,23,6,5159898455,1.3636149,103.8250368,582.8,1281.84,0.2336
4318,23,12,4000029290,1.3609294,103.8206969,99.82,982.89,0.3142
4319,23,14,5867481719,1.3652147,103.8283994,957.02,1459.93,0.1191
4320,23,16,5158088538,1.3608644,103.8261129,702.56,975.65,0.5335
4321,23,21,5646322731,1.3558396,103.8290254,1026.69,416.29,0.3718
4322,23,17,4838338624,1.3584118,103.8198097,1.08,702.63,0.3616
4323,23,13,5159236516,1.3617137,103.8181857,-179.65,1070.2,0.1548
4324,23,19,5845787303,1.3621554,103.8284829,966.31,1119.37,0.2536
4325,23,21,4486814623,1.3561648,103.8246461,539.32,452.49,0.6143
4326,23,3,4786182889,1.3551362,103.8338233,1560.64,337.99,0.0977
4327,23,22,5159236515,1.36175,103.818081,-191.31,1074.24,0.1502
4328,23,7,1318459315,1.3543446,103.8291572,1041.35,249.87,0.324
4329,23,19,1867626578,1.3564044,103.8334165,1515.37,479.17,0.1129
4330,23,10,8027236236,1.3523641,103.8350657,1698.9,29.4,0.0633
4331,23,8,5159898364,1.3635425,103.8225119,301.8,1273.78,0.2072
4332,23,12,4838323819,1.3604052,103.8236037,423.31,924.53,0.5343
4333,23,17,5158074572,1.3521265,103.821098,144.45,2.95,0.4936
4334,23,11,978172636,1.3603382,103.8261692,708.82,917.08,0.6193
4335,23,6,5251317005,1.3604943,103.8288186,1003.67,934.45,0.3301
4336,23,16,5159898412,1.3633455,103.8249341,571.37,1251.85,0.2535
4337,23,20,1600991255,1.3612706,103.824978,576.25,1020.87,0.4774
4338,23,11,4598556888,1.35796,103.8320191,1359.85,652.34,0.1654
4339,23,9,978172512,1.3559509,103.8148852,-546.96,428.68,0.1113
4340,23,12,5374127100,1.3584134,103.8250197,580.9,702.81,0.7786
4341,23,6,5661315460,1.3596337,103.8294318,1071.91,838.65,0.3168
4342,23,19,5203476387,1.3594292,103.8296986,1101.61,815.89,0.3001
4343,23,19,6036246684,1.3599526,103.8305023,1191.05,874.15,0.2259
4344,23,16,5251317001,1.3595216,103.8296731,1098.77,826.17,0.2995
4345,23,11,5159236531,1.3620403,103.8172428,-284.59,1106.55,0.1191
4346,23,19,5845787178,1.3618266,103.8285069,968.98,1082.77,0.2724
4347,23,15,5374127107,1.3582827,103.8254483,628.59,688.26,0.7292
4348,23,19,5159268937,1.3589354,103.819103,-77.57,760.92,0.2885
4349,23,17,11290297611,1.3635527,103.8149366,-541.24,1274.91,0.0634
4350,23,18,5158074578,1.3521468,103.8208158,113.05,5.21,0.4986
4351,23,16,6090003652,1.3567739,103.8280625,919.53,520.3,0.4747
4352,23,12,6758577570,1.363206,103.8283633,953.0,1236.32,0.1995
4353,23,21,6036246880,1.3601009,103.8299612,1130.83,890.66,0.2582
4354,23,15,5158074574,1.3524842,103.8207217,102.58,42.77,0.5494
4355,23,16,4838326516,1.3598931,103.8210159,135.32,867.53,0.4227
4356,23,9,7180508412,1.3519372,103.8357802,1778.42,-18.12,0.0548
4357,23,17,5628341886,1.3678819,103.8285278,971.31,1756.84,0.0657
4358,23,15,5661314155,1.3616304,103.8284043,957.56,1060.92,0.291
4359,23,9,6487086015,1.3545208,103.8270637,808.37,269.48,0.5642
4360,23,7,4547834492,1.3698508,103.8290036,1024.26,1976.02,0.0473
4361,23,16,1600984853,1.3571012,103.818986,-90.59,556.73,0.3081
4362,23,18,5158088572,1.3606039,103.8229249,347.77,946.65,0.469
4363,23,14,8110512970,1.3573763,103.8259934,689.26,587.36,0.6368
4364,23,9,5660873617,1.3658698,103.8269064,790.86,1532.85,0.1147
4365,23,17,8649490762,1.3598113,103.8194758,-36.08,858.42,0.2911
4366,23,7,8027376982,1.3523239,103.8355797,1756.11,24.92,0.0579
4367,23,12,3998723969,1.357353,103.8257185,658.66,584.76,0.6514
4368,23,9,6487086022,1.3559581,103.8282922,945.09,429.48,0.4453
4369,23,9,4000029275,1.3605279,103.8243621,507.71,938.19,0.5616
4370,23,9,11290315479,1.3698812,103.8117157,-899.69,1979.4,0.0335
4371,23,12,5646322732,1.3559443,103.8288434,1006.43,427.95,0.3908
4372,23,6,8110445391,1.3573367,103.8275701,864.73,582.95,0.5304
4373,23,12,5845787177,1.3617585,103.828524,970.89,1075.18,0.2756
4374,23,14,4838338637,1.3597563,103.8238082,446.07,852.3,0.6308
4375,23,13,12090138298,1.3627079,103.8127065,-789.43,1180.87,0.0499
4376,23,11,6734294885,1.3572747,103.8261263,704.05,576.05,0.6241
4377,23,19,6090003636,1.3566667,103.8279066,902.18,508.37,0.4867
4378,23,8,1318459103,1.3551411,103.8281189,925.8,338.54,0.4601
4379,23,14,6036246998,1.3599337,103.8301264,1149.21,872.05,0.2516
4380,23,7,5159236440,1.3616763,103.8159674,-426.53,1066.03,0.0953
4381,23,7,8277429006,1.3504505,103.8131367,-741.55,-183.62,0.0644
4382,23,15,5242421717,1.3561461,103.8278195,892.48,450.41,0.49
4383,23,15,6090003630,1.3576055,103.8277673,886.67,612.87,0.5235
4384,23,20,5661314520,1.3612842,103.8287377,994.67,1022.39,0.2908
4385,23,15,6036246997,1.3599342,103.8299937,1134.45,872.1,0.2611
4386,23,21,6734278377,1.356243,103.8274359,849.79,461.2,0.5209
4387,23,6,1318459244,1.3542992,103.8267069,768.66,244.81,0.532
4388,23,7,5159274230,1.3604964,103.8154685,-482.05,934.69,0.0973
4389,23,6,5158074567,1.3507211,103.8296824,1099.8,-153.5,0.1453
4390,23,9,5661632948,1.3581962,103.8295025,1079.78,678.63,0.3432
4391,23,15,5661314850,1.3596337,103.8293687,1064.89,838.65,0.3224
4392,23,17,6217411751,1.3612131,103.8270742,809.54,1014.47,0.4202
4393,23,6,4598764430,1.3595715,103.8293976,1068.11,831.73,0.3221
4394,23,21,4838324634,1.360658,103.8219195,235.88,952.68,0.4071
4395,23,19,4838338700,1.3591175,103.826707,768.67,781.19,0.6178
4396,23,10,4838338695,1.3593909,103.8261204,703.39,811.62,0.6698
4397,23,7,3987285547,1.3530976,103.8339917,1579.38,111.05,0.0823
4398,23,9,5661314121,1.3646169,103.8282792,943.64,1393.38,0.1403
4399,23,8,978172675,1.3582615,103.8195138,-31.85,685.9,0.3367
4400,23,8,5159898248,1.3642039,103.8212239,158.46,1347.41,0.151
4401,23,14,4749279413,1.3563334,103.8290702,1031.67,471.26,0.3734
4402,23,10,5159268950,1.3587889,103.8191441,-72.99,744.61,0.2951
4403,23,11,4838338710,1.3586983,103.8234141,402.21,734.52,0.6772
4404,23,22,5159268921,1.3587135,103.8193375,-51.47,736.21,0.3129
4405,23,17,5236050542,1.3591466,103.8304808,1188.66,784.43,0.2449
4406,23,21,4000040014,1.3575107,103.8282824,944.0,602.32,0.4709
4407,23,8,4818344669,1.3582807,103.8326524,1430.33,688.04,0.1376
4408,23,11,5284444103,1.3594411,103.8286908,989.45,817.21,0.3976
4409,23,15,6734278371,1.3552005,103.8283311,949.42,345.15,0.4361
4410,23,7,5159898433,1.3619712,103.8206184,91.08,1098.86,0.2419
4411,23,0,8087154157,1.3679951,103.8305882,1200.61,1769.44,0.0554
4412,23,17,5646322721,1.3540025,103.8280111,913.81,211.79,0.4185
4413,23,17,5845787308,1.3618295,103.8284105,958.25,1083.09,0.2778
4414,23,12,563630694,1.3522072,103.8234299,403.97,11.93,0.445
4415,23,13,248894319,1.3676122,103.8282508,940.48,1726.82,0.0705
4416,23,12,5158088549,1.3603943,103.8264793,743.33,923.32,0.5759
4417,23,4,1318459238,1.3556326,103.8280201,914.81,393.25,0.4721
4418,23,11,6734294893,1.3571912,103.8241043,479.02,566.75,0.6808
4419,23,9,8012725243,1.3578801,103.82764,872.51,643.44,0.5446
4420,23,7,9287406806,1.3587964,103.8246397,538.61,745.44,0.8495
4421,23,21,8649490769,1.3556204,103.82336,396.19,391.89,0.6021
4422,23,16,6090003637,1.3567256,103.827878,898.99,514.92,0.4901
4423,23,18,1318459125,1.354008,103.8292497,1051.65,212.4,0.3023
4424,23,10,5664693003,1.3565675,103.8283585,952.47,497.32,0.4443
4425,23,12,4838338704,1.3594768,103.8269209,792.48,821.19,0.585
4426,23,9,8110445393,1.3574201,103.8276464,873.22,592.23,0.527
4427,23,7,5158088538,1.3608644,103.8261129,702.56,975.65,0.5335
4428,23,9,5158074577,1.3522313,103.820736,104.17,14.62,0.5102
4429,23,19,5698393574,1.3565721,103.8251393,594.21,497.83,0.6273
4430,23,17,4961940602,1.3610193,103.8261404,705.62,992.9,0.5077
4431,23,15,6036246845,1.35951,103.8295257,1082.36,824.88,0.3127
4432,23,13,5676764926,1.3614379,103.8284841,966.44,1039.5,0.2984
4433,23,20,5661315495,1.3604671,103.829106,1035.66,931.43,0.3081
4434,23,7,5662123673,1.3571808,103.8321247,1371.6,565.59,0.1616
4435,23,10,4000037192,1.3565961,103.8273605,841.4,500.51,0.5291
4436,23,11,5267997824,1.3530465,103.8320987,1368.71,105.36,0.1264
4437,23,18,2291053366,1.3604566,103.8308739,1232.4,930.26,0.1923
4438,23,23,8021006600,1.3549372,103.8316702,1321.02,315.84,0.1692
4439,23,10,206089515,1.3586246,103.8288142,1003.18,726.32,0.4142
4440,24,20,6090003631,1.3577246,103.8281711,931.61,626.13,0.4889
4441,24,19,8882789446,1.3538723,103.833432,1517.09,197.29,0.0993
4442,24,9,8027636939,1.3531468,103.8362435,1829.98,116.53,0.0547
4443,24,12,5698393577,1.3569995,103.8251384,594.11,545.41,0.6538
4444,24,12,4000037193,1.3566499,103.8273439,839.55,506.49,0.531
4445,24,22,5659537747,1.3597603,103.8306815,1210.99,852.74,0.2192
4446,24,9,6954110025,1.3594319,103.8279944,911.95,816.19,0.4735
4447,24,19,7759759784,1.3566157,103.8293,1057.25,502.69,0.3551
4448,24,11,5159268608,1.3576923,103.819001,-88.92,622.53,0.3019
4449,24,18,5646322731,1.3558396,103.8290254,1026.69,416.29,0.3718
4450,24,12,206256171,1.3569247,103.8291781,1043.68,537.09,0.37
4451,24,16,4000040006,1.3567092,103.8283703,953.78,513.1,0.4451
4452,24,19,5936326391,1.3591061,103.8312332,1272.39,779.92,0.1975
4453,24,19,5284444101,1.3592682,103.8286239,982.0,797.96,0.4132
4454,24,19,5845787302,1.3621438,103.8284578,963.52,1118.08,0.2555
4455,24,7,5648107107,1.3530697,103.8342665,1609.96,107.95,0.0776
4456,24,17,11290256406,1.3637978,103.824925,570.36,1302.2,0.2208
4457,24,8,5661314215,1.3599059,103.8290513,1029.57,868.95,0.3398
4458,24,12,11283729164,1.3575871,103.8317208,1326.65,610.82,0.1811
4459,24,15,5611555989,1.3678528,103.83112,1259.79,1753.6,0.0542
4460,24,12,6758577570,1.363206,103.8283633,953.0,1236.32,0.1995
4461,24,14,5660874356,1.3653978,103.8283298,949.27,1480.31,0.1147
4462,24,23,5158088594,1.3595948,103.8268585,785.53,834.32,0.587
4463,24,8,5159898464,1.3616275,103.8228047,334.39,1060.6,0.3598
4464,24,17,8027775128,1.3525137,103.8339785,1577.91,46.05,0.0785
4465,24,12,5611555991,1.3677323,103.8310271,1249.45,1740.19,0.0555
4466,24,8,5676764940,1.3641594,103.8286223,981.82,1342.45,0.1505
4467,24,9,9287406808,1.3590415,103.8255707,642.22,772.73,0.7274
4468,24,21,5158088537,1.360867,103.8261289,704.34,975.94,0.5323
4469,24,20,5698393597,1.3574731,103.8289111,1013.97,598.13,0.4034
4470,24,20,5606637990,1.3652172,103.828414,958.64,1460.21,0.1188
4471,24,23,5158088582,1.3598316,103.8238387,449.46,860.68,0.6239
4472,24,9,5236050539,1.3591405,103.8310974,1257.28,783.75,0.2049
4473,24,11,5845787304,1.3621507,103.8284329,960.75,1118.84,0.2564
4474,24,17,8027236236,1.3523641,103.8350657,1698.9,29.4,0.0633
4475,24,13,5176748839,1.3551875,103.83005,1140.71,343.7,0.2715
4476,24,12,5143793922,1.3624429,103.828872,1009.61,1151.37,0.2193
4477,24,11,5158088555,1.3606018,103.8230678,363.67,946.42,0.4778
4478,24,16,563630371,1.3535433,103.8193648,-48.43,160.67,0.4025
4479,24,16,4593195771,1.3594297,103.8292882,1055.93,815.94,0.3375
